Location ID,Store Name,Store Number,Chain Name,Division Number,Address,City,State,Full Address,ZIP Code,isVerified,Latitude,Longitude
01100390,Kroger - Saddlebrook,00390,KROGER,11,10945 State Bridge Rd,Alpharetta,GA,"10945 State Bridge Rd, Alpharetta, GA, USA",30022,True,34.0489543,-84.2221567
01100415,Kroger - Crabapple,00415,KROGER,11,12460 Crabapple Rd,Alpharetta,GA,"12460 Crabapple Rd, Alpharetta, GA, USA",30004,True,34.08567290000001,-84.35708029999999
01100424,Kroger - Russell Ridge,00424,KROGER,11,1475 Buford Dr,Lawrenceville,GA,"1475 Buford Dr, Lawrenceville, GA, USA",30043,True,34.0040657,-83.98708490000001
01100477,Kroger - Dean Taylor Crossing,00477,KROGER,11,2121 Lawrenceville Suwanee Rd,Suwanee,GA,"2121 Lawrenceville Suwanee Rd, Suwanee, GA, USA",30024,True,34.0031689,-84.03992649999999
01100618,Kroger Marketplace - Trail Creek Village,00618,KROGER,11,700 Highway 29 N,Athens,GA,"700 Highway 29 N, Athens, GA, USA",30601,True,33.9953266,-83.3351288
01100428,Kroger - Alps Village,00428,KROGER,11,191 Alps Rd,Athens,GA,"191 Alps Rd, Athens, GA, USA",30606,True,33.9455401,-83.4262706
01100255,Kroger - College Station,00255,KROGER,11,2301 College Station Rd,Athens,GA,"2301 College Station Rd, Athens, GA, USA",30605,True,33.9218683,-83.34370489999999
01100435,Kroger - Epps Village,00435,KROGER,11,1720 Epps Bridge Pkwy,Athens,GA,"1720 Epps Bridge Pkwy, Athens, GA, USA",30606,True,33.9131338,-83.4461804
01100675,Kroger - Aiken,00675,KROGER,11,1795 Whiskey Rd,Aiken,SC,"1795 Whiskey Rd, Aiken, SC, USA",29803,True,33.5229707,-81.7220777
09700355,Harris Teeter - Sawmill Village,00355,HART,97,680 Bacons Bridge Rd,Summerville,SC,"680 Bacons Bridge Rd, Summerville, SC, USA",29485,True,32.9998068,-80.1860869
09700368,Harris Teeter - Nexton,00368,HART,97,1269 Nexton Pkwy,Summerville,SC,"1269 Nexton Pkwy, Summerville, SC, USA",29486,True,33.059449,-80.151273
01100640,Kroger - River Commons,00640,KROGER,11,1284 Knox Ave,North Augusta,SC,"1284 Knox Ave, North Augusta, SC, USA",29841,True,33.5063235,-81.96042729999999
09700363,Harris Teeter - The Corner at Wescott,00363,HART,97,9500 Dorchester Rd,Summerville,SC,"9500 Dorchester Rd, Summerville, SC, USA",29485,True,32.9358378,-80.1404139
01100676,Kroger - Washington Walk,00676,KROGER,11,2801 Washington Rd,Augusta,GA,"2801 Washington Rd, Augusta, GA, USA",30909,True,33.5105545,-82.029411
09700406,Harris Teeter - West Ashley Circle,00406,HART,97,3865 W Ashley Cir,Charleston,SC,"3865 W Ashley Cir, Charleston, SC, USA",29414,True,32.8263275,-80.0852428
01100664,Kroger - Eisenhower Crossing,00664,KROGER,11,3942 Harper Franklin Ave,Augusta,GA,"3942 Harper Franklin Ave, Augusta, GA, USA",30909,True,33.446596,-82.119164
01100294,Kroger - Merchants Village,00294,KROGER,11,4115 Columbia Rd,Martinez,GA,"4115 Columbia Rd, Martinez, GA, USA",30907,True,33.5085294,-82.10809669999999
09700429,Harris Teeter - Ladys Island,00429,HART,97,163 Sea Island Pkwy,Beaufort,SC,"163 Sea Island Pkwy, Beaufort, SC, USA",29907,True,32.4142965,-80.6485593
09700428,Harris Teeter - Ladys Island Fuel,00428,HART,97,169 Sea Island Pkwy,Beaufort,SC,"169 Sea Island Pkwy, Beaufort, SC, USA",29907,True,32.4133424,-80.6484076
01100414,Kroger - Evans Crossing,00414,KROGER,11,4355 Washington Rd,Evans,GA,"4355 Washington Rd, Evans, GA, USA",30809,True,33.5413486,-82.1334004
09700410,Harris Teeter - Westwood Plaza,00410,HART,97,1812 Sam Rittenberg Blvd Ste 2,Charleston,SC,"1812 Sam Rittenberg Blvd Ste 2, Charleston, SC, USA",29407,True,32.8022516,-80.02004360000001
01100644,Kroger Marketplace - Grovetown Marketplace,00644,KROGER,11,435 Lewiston Rd,Grovetown,GA,"435 Lewiston Rd, Grovetown, GA, USA",30813,True,33.4893396,-82.20188759999999
09700451,Harris Teeter - Freshfields Village,00451,HART,97,515 Freshfields Dr,Johns Island,SC,"515 Freshfields Dr, Johns Island, SC, USA",29455,True,32.6065861,-80.1477405
09700365,Harris Teeter - St Andrews,00365,HART,97,975 Savannah Hwy Ste 135,Charleston,SC,"975 Savannah Hwy Ste 135, Charleston, SC, USA",29407,True,32.780804,-79.9897628
01100703,Kroger Marketplace - Buckwalter Place,00703,KROGER,11,27 Discovery Dr,Bluffton,SC,"27 Discovery Dr, Bluffton, SC, USA",29910,True,32.2741013,-80.9171982
01100625,Kroger Marketplace - Rincon Marketplace,00625,KROGER,11,461 S Columbia Ave,Rincon,GA,"461 S Columbia Ave, Rincon, GA, USA",31326,True,32.2749108,-81.2319443
01100499,Kroger - Belfair Towne Village,00499,KROGER,11,125 Towne Dr,Bluffton,SC,"125 Towne Dr, Bluffton, SC, USA",29910,True,32.268212,-80.85827619999999
09700455,Harris Teeter - James Island Center,00455,HART,97,1739 Maybank Hwy,Charleston,SC,"1739 Maybank Hwy, Charleston, SC, USA",29412,True,32.7617429,-79.9758767
09700028,Harris Teeter - James Island - Oak Point,00028,HART,97,675 Folly Rd,Charleston,SC,"675 Folly Rd, Charleston, SC, USA",29412,True,32.7461594,-79.9718627
09700277,Harris Teeter - East Bay Trading Station,00277,HART,97,290 E Bay St,Charleston,SC,"290 E Bay St, Charleston, SC, USA",29401,True,32.7844753,-79.9281717
09700456,Harris Teeter - Harbor View,00456,HART,97,1005 Harbor View Rd,Charleston,SC,"1005 Harbor View Rd, Charleston, SC, USA",29412,True,32.7417505,-79.9363216
09700019,Harris Teeter - Village Pointe,00019,HART,97,920 Houston Northcutt Blvd Ste N,Mt Pleasant,SC,"920 Houston Northcutt Blvd Ste N, Mt Pleasant, SC, USA",29464,True,32.8019432,-79.891806
09700454,Harris Teeter Fuel - Folly Road Crossing Fuel,00454,HART,97,1985 Folly Rd,Charleston,SC,"1985 Folly Rd, Charleston, SC, USA",29412,True,32.6851883,-79.9606345
09700453,Harris Teeter - Folly Beach,00453,HART,97,1985 Folly Rd,Charleston,SC,"1985 Folly Rd, Charleston, SC, USA",29412,True,32.6851883,-79.9606345
09700087,Harris Teeter - Belle Hall,00087,HART,97,620 Long Point Rd Unit H,Mount Pleasant,SC,"620 Long Point Rd Unit H, Mount Pleasant, SC, USA",29464,True,32.8396331,-79.85681629999999
09700131,Harris Teeter - Rivertowne Place,00131,HART,97,2035 Highway 41,Mt Pleasant,SC,"2035 Highway 41, Mt Pleasant, SC, USA",29466,True,32.8978112,-79.82170769999999
09700457,Harris Teeter - Sea Island Shopping Center,00457,HART,97,1220 Ben Sawyer Blvd Ste C,Mount Pleasant,SC,"1220 Ben Sawyer Blvd Ste C, Mount Pleasant, SC, USA",29464,True,32.7955007,-79.8598435
09700152,Harris Teeter - Main Street Village,00152,HART,97,301 Main St,HILTON HEAD,SC,"301 Main St, HILTON HEAD, SC, USA",29926,True,32.215435,-80.7220207
09700385,Harris Teeter - Six Mile Marketplace,00385,HART,97,2195 Tea Planter Ln,Mt Pleasant,SC,"2195 Tea Planter Ln, Mt Pleasant, SC, USA",29466,True,32.8393759,-79.8165932
09700450,Harris Teeter - Seaside Farms,00450,HART,97,1981 Riviera Dr,Mt Pleasant,SC,"1981 Riviera Dr, Mt Pleasant, SC, USA",29464,True,32.8204216,-79.81546689999999
01100671,Kroger - Shelter Cove,00671,KROGER,11,42 Shelter Cove Ln,Hilton Head,SC,"42 Shelter Cove Ln, Hilton Head, SC, USA",29928,True,32.1826367,-80.7233907
09700423,Harris Teeter - Park Plaza,00423,HART,97,33 Office Park Rd Ste 100,Hilton Head,SC,"33 Office Park Rd Ste 100, Hilton Head, SC, USA",29928,True,32.1538404,-80.7674055
09700452,Harris Teeter - Island Center,00452,HART,97,1513 Palm Blvd,Isle of Palms,SC,"1513 Palm Blvd, Isle of Palms, SC, USA",29451,True,32.7897966,-79.78686569999999
01100418,Kroger - Downtown Savannah,00418,KROGER,11,311 E Gwinnett St,Savannah,GA,"311 E Gwinnett St, Savannah, GA, USA",31401,True,32.0657905,-81.0926253
01100979,Kroger - McAlpin Square,00979,KROGER,11,1900 E Victory Dr Ste 12,Savannah,GA,"1900 E Victory Dr Ste 12, Savannah, GA, USA",31404,True,32.0444429,-81.0681134
01100645,Kroger - Berwick Marketplace,00645,KROGER,11,5720 Ogeechee Rd,Savannah,GA,"5720 Ogeechee Rd, Savannah, GA, USA",31419,True,32.025446,-81.2252623
01100609,Kroger - Wilmington Island,00609,KROGER,11,495 Johnny Mercer Blvd,Savannah,GA,"495 Johnny Mercer Blvd, Savannah, GA, USA",31410,True,32.0156876,-80.9774695
01100697,Kroger Marketplace - Savannah Marketwalk,00697,KROGER,11,318 Mall Blvd Ste 100,Savannah,GA,"318 Mall Blvd Ste 100, Savannah, GA, USA",31406,True,32.0055692,-81.1114597
01100460,Kroger - Kroger Savannah,00460,KROGER,11,7 Diamond CSWY,Savannah,GA,"7 Diamond CSWY, Savannah, GA, USA",31406,True,31.956769,-81.0980519
01100688,Kroger - Richmond Hill,00688,KROGER,11,53 Exchange St,Richmond Hill,GA,"53 Exchange St, Richmond Hill, GA, USA",31324,True,31.9555034,-81.3205672
01100639,Kroger Marketplace - Martins Chapel Marketplace,00639,KROGER,11,1006 Martins Chapel Rd,Lawrenceville,GA,"1006 Martins Chapel Rd, Lawrenceville, GA, USA",30045,True,33.9462639,-83.9257173
01100679,Kroger - Loganville Crossing,00679,KROGER,11,4753 Atlanta Hwy,Loganville,GA,"4753 Atlanta Hwy, Loganville, GA, USA",30052,True,33.8311385,-83.8842645
01100352,Kroger - Lawrenceville Town Center,00352,KROGER,11,455 Grayson Hwy,Lawrenceville,GA,"455 Grayson Hwy, Lawrenceville, GA, USA",30045,True,33.9385354,-83.9837636
01100480,Kroger - Grayson Commons,00480,KROGER,11,1911 Grayson Hwy,Grayson,GA,"1911 Grayson Hwy, Grayson, GA, USA",30017,True,33.8977826,-83.96092759999999
01100443,Kroger - Midway Plaza,00443,KROGER,11,910 Athens Hwy,Loganville,GA,"910 Athens Hwy, Loganville, GA, USA",30052,True,33.8598748,-83.95575889999999
01100374,Kroger - River Exhange,00374,KROGER,11,2100 Riverside Pkwy,Lawrenceville,GA,"2100 Riverside Pkwy, Lawrenceville, GA, USA",30043,True,33.9652048,-84.03375969999999
01100483,Kroger - Presidential Commons,00483,KROGER,11,1670 Scenic Hwy N,Snellville,GA,"1670 Scenic Hwy N, Snellville, GA, USA",30078,True,33.8830328,-84.007984
01100476,Kroger - Sugarloaf Parkway,00476,KROGER,11,6555 Sugarloaf Pkwy,Duluth,GA,"6555 Sugarloaf Pkwy, Duluth, GA, USA",30097,True,33.9981092,-84.0898994
01100440,Kroger - Cruse Crossing,00440,KROGER,11,950 Herrington Rd,Lawrenceville,GA,"950 Herrington Rd, Lawrenceville, GA, USA",30044,True,33.9411588,-84.08161539999999
01100394,Kroger - Five Forks Crossing,00394,KROGER,11,3050 Five Forks Trickum Rd SW,Lilburn,GA,"3050 Five Forks Trickum Rd SW, Lilburn, GA, USA",30047,True,33.8844243,-84.0601023
01100484,Kroger - Everson Pointe,00484,KROGER,11,3035 Scenic Hwy S Ste 19,Snellville,GA,"3035 Scenic Hwy S Ste 19, Snellville, GA, USA",30039,True,33.8248138,-84.0330862
01100636,Kroger - Reynolds Crossing,00636,KROGER,11,3093 Steve Reynolds Blvd,Duluth,GA,"3093 Steve Reynolds Blvd, Duluth, GA, USA",30096,True,33.9609948,-84.14182939999999
01100214,Kroger - Newton Plaza,00214,KROGER,11,3139 Highway 278 NE,Covington,GA,"3139 Highway 278 NE, Covington, GA, USA",30014,True,33.6044509,-83.8585889
01100381,Kroger - Peachtree Hill,00381,KROGER,11,3455 Peachtree Industrial Blvd,Duluth,GA,"3455 Peachtree Industrial Blvd, Duluth, GA, USA",30096,True,34.005523,-84.1738306
01100438,Kroger - Beaver Ruin Village,00438,KROGER,11,4155 Lawrenceville Hwy NW,Lilburn,GA,"4155 Lawrenceville Hwy NW, Lilburn, GA, USA",30047,True,33.90475139999999,-84.1209647
01100449,Kroger - Rockbridge Village,00449,KROGER,11,1227 Rockbridge Rd,Stone Mountain,GA,"1227 Rockbridge Rd, Stone Mountain, GA, USA",30087,True,33.8411898,-84.1320495
01100389,Kroger - Singleton Square,00389,KROGER,11,6050 Singleton Rd,Norcross,GA,"6050 Singleton Rd, Norcross, GA, USA",30093,True,33.9032169,-84.2006353
01100344,Kroger - Haynes Market,00344,KROGER,11,3000 Old Alabama Rd,Alpharetta,GA,"3000 Old Alabama Rd, Alpharetta, GA, USA",30022,True,34.0228701,-84.2721672
01100320,Kroger - Conyers Square,00320,KROGER,11,1745 Highway 138 SE STE A,Conyers,GA,"1745 Highway 138 SE STE A, Conyers, GA, USA",30013,True,33.6437626,-84.0169887
01100621,Kroger - Covington Marketplace,00621,KROGER,11,3700 Salem Rd,Covington,GA,"3700 Salem Rd, Covington, GA, USA",30016,True,33.5940033,-83.9697594
01100653,Kroger - Rivermont Station,00653,KROGER,11,8465 Holcomb Bridge Rd Ste 2000,Johns Creek,GA,"8465 Holcomb Bridge Rd Ste 2000, Johns Creek, GA, USA",30022,True,33.987392,-84.26894829999999
01100482,Kroger - Cofer Crossing,00482,KROGER,11,4357 Lawrenceville Hwy,Tucker,GA,"4357 Lawrenceville Hwy, Tucker, GA, USA",30084,True,33.8551858,-84.2069781
01100441,Kroger - Centennial Village,00441,KROGER,11,2300 Holcomb Bridge Rd,Roswell,GA,"2300 Holcomb Bridge Rd, Roswell, GA, USA",30076,True,34.0052696,-84.29566500000001
01100685,Kroger - Embry Village,00685,KROGER,11,3559 Chamblee Tucker Rd,Atlanta,GA,"3559 Chamblee Tucker Rd, Atlanta, GA, USA",30341,True,33.8836757,-84.2478002
01100445,Kroger - Lithonia,00445,KROGER,11,6678 Covington Hwy,Lithonia,GA,"6678 Covington Hwy, Lithonia, GA, USA",30058,True,33.7178467,-84.1448418
01100324,Kroger - Orchard Park,00324,KROGER,11,2090 Dunwoody Club Dr,Atlanta,GA,"2090 Dunwoody Club Dr, Atlanta, GA, USA",30350,True,33.9607546,-84.30102649999999
01100694,Kroger - Milledgeville,00694,KROGER,11,2809 N Columbia St,Milledgeville,GA,"2809 N Columbia St, Milledgeville, GA, USA",31061,True,33.1532721,-83.2739849
01100431,Kroger - Mansell Village,00431,KROGER,11,570 E Crossville Rd,Roswell,GA,"570 E Crossville Rd, Roswell, GA, USA",30075,True,34.0399621,-84.3455286
01100354,Kroger - Crowes Crossing,00354,KROGER,11,1232 S Hairston Rd,Stone Mountain,GA,"1232 S Hairston Rd, Stone Mountain, GA, USA",30088,True,33.7592322,-84.1951854
01100212,Kroger - Northlake Lavista,00212,KROGER,11,3959 Lavista Rd Ste A,Tucker,GA,"3959 Lavista Rd Ste A, Tucker, GA, USA",30084,True,33.8433684,-84.2557708
01100436,Kroger - Newton Crossroads,00436,KROGER,11,5341 Highway 20 S,Covington,GA,"5341 Highway 20 S, Covington, GA, USA",30016,True,33.5494001,-84.0167007
01100210,Kroger - Georgetown,00210,KROGER,11,4498 Chamblee Dunwoody Rd,Dunwoody,GA,"4498 Chamblee Dunwoody Rd, Dunwoody, GA, USA",30338,True,33.9226245,-84.3159081
01100375,Kroger - Wesley Corners,00375,KROGER,11,2385 Wesley Chapel Rd,Decatur,GA,"2385 Wesley Chapel Rd, Decatur, GA, USA",30035,True,33.7184221,-84.21750500000002
01100459,Kroger - North Decatur,00459,KROGER,11,2875 N Decatur Rd,Decatur,GA,"2875 N Decatur Rd, Decatur, GA, USA",30033,True,33.7918448,-84.2734116
01100218,Kroger - Clairmont,00218,KROGER,11,3855 Buford Hwy NE,Brookhaven,GA,"3855 Buford Hwy NE, Brookhaven, GA, USA",30329,True,33.8554178,-84.31460039999999
01100497,Kroger - Coleman Village,00497,KROGER,11,900 Marietta Hwy,Roswell,GA,"900 Marietta Hwy, Roswell, GA, USA",30075,True,34.0040475,-84.38943909999999
01100478,Kroger - Shallowford Falls,00478,KROGER,11,3162 Johnson Ferry Rd,Marietta,GA,"3162 Johnson Ferry Rd, Marietta, GA, USA",30062,True,34.0268599,-84.422771
01100419,Kroger - Woodstock Crossing,00419,KROGER,11,12050 Highway 92 Ste 112,Woodstock,GA,"12050 Highway 92 Ste 112, Woodstock, GA, USA",30188,True,34.0866657,-84.486318
01100335,Kroger - Parkaire Landing,00335,KROGER,11,4880 Lower Roswell Rd,Marietta,GA,"4880 Lower Roswell Rd, Marietta, GA, USA",30068,True,33.9651216,-84.4089175
01100657,Kroger - Sandy Plains Centre,00657,KROGER,11,2960 Shallowford Rd,Marietta,GA,"2960 Shallowford Rd, Marietta, GA, USA",30066,True,34.0348698,-84.4665455
01100467,Kroger - City Walk,00467,KROGER,11,227 Sandy Springs Pl NE,Sandy Springs,GA,"227 Sandy Springs Pl NE, Sandy Springs, GA, USA",30328,True,33.9202884,-84.38245959999999
01100463,Kroger - Towne Lake,00463,KROGER,11,2295 Towne Lake Pkwy,Woodstock,GA,"2295 Towne Lake Pkwy, Woodstock, GA, USA",30189,True,34.1226462,-84.5546708
01100491,Kroger - Cherokee Plaza,00491,KROGER,11,3871 Peachtree Rd NE,Brookhaven,GA,"3871 Peachtree Rd NE, Brookhaven, GA, USA",30319,True,33.8565205,-84.34489579999999
01100350,Kroger - Fountain Oaks,00350,KROGER,11,4920 Roswell Rd,Atlanta,GA,"4920 Roswell Rd, Atlanta, GA, USA",30342,True,33.8885729,-84.38237749999999
01100318,Kroger - Toco Hills,00318,KROGER,11,2205 Lavista Rd NE,Atlanta,GA,"2205 Lavista Rd NE, Atlanta, GA, USA",30329,True,33.8175917,-84.31278040000001
01100365,Kroger - Chastain,00365,KROGER,11,3595 Canton Rd,Marietta,GA,"3595 Canton Rd, Marietta, GA, USA",30066,True,34.0391419,-84.5291822
01100674,Kroger - Dublin Village,00674,KROGER,11,1100 Hillcrest Pkwy,Dublin,GA,"1100 Hillcrest Pkwy, Dublin, GA, USA",31021,True,32.5426313,-82.9450416
01100487,Kroger - Hinesville,00487,KROGER,11,555 W Oglethorpe Hwy,Hinesville,GA,"555 W Oglethorpe Hwy, Hinesville, GA, USA",31313,True,31.8361214,-81.5972324
09700168,Harris Teeter - Shops At Sea Island,00168,HART,97,600 Sea Island Rd Ste 23,St Simons Island,GA,"600 Sea Island Rd Ste 23, St Simons Island, GA, USA",31522,True,31.182964,-81.37933699999999
01100633,Kroger Marketplace - Union Grove Marketplace,00633,KROGER,11,2000 Highway 155 N,McDonough,GA,"2000 Highway 155 N, McDonough, GA, USA",30252,True,33.505268,-84.1414664
01100475,Kroger - Chapel Hills Commons,00475,KROGER,11,4919 Flat Shoals Pkwy,Decatur,GA,"4919 Flat Shoals Pkwy, Decatur, GA, USA",30034,True,33.6801744,-84.228991
01100427,Kroger - Fairview Oaks,00427,KROGER,11,101 Fairview Rd,Ellenwood,GA,"101 Fairview Rd, Ellenwood, GA, USA",30294,True,33.6198942,-84.23777900000002
01100405,Kroger - McDonough Crossing,00405,KROGER,11,301 Jonesboro Rd,McDonough,GA,"301 Jonesboro Rd, McDonough, GA, USA",30253,True,33.426099,-84.1743206
01100493,Kroger - Spivey Junction,00493,KROGER,11,1750 Hudson Bridge Rd,Stockbridge,GA,"1750 Hudson Bridge Rd, Stockbridge, GA, USA",30281,True,33.502325,-84.2446567
01100369,Kroger - Stockbridge Village,00369,KROGER,11,3618 Highway 138 SE,Stockbridge,GA,"3618 Highway 138 SE, Stockbridge, GA, USA",30281,True,33.5501725,-84.2715959
01100303,Kroger - Belevedere Citi-Center,00303,KROGER,11,3479 Memorial Dr,Decatur,GA,"3479 Memorial Dr, Decatur, GA, USA",30032,True,33.7520786,-84.269334
01100995,Kroger - Loyalty Fulfillment Atlanta,00995,KROGER,11,2000 Anvil Block Rd,Forest Park,GA,"2000 Anvil Block Rd, Forest Park, GA, USA",30297,True,33.6161013,-84.33497609999999
540FC004,Kroger - - Atlanta Shed,FC004,KROGER,540,2000 Anvil Block Rd bld C,Forest Park,GA,"2000 Anvil Block Rd bld C, Forest Park, GA, USA",30297,True,33.6161013,-84.33497609999999
01100492,Kroger - Lake City Plaza,00492,KROGER,11,5664 Jonesboro Rd,Lake City,GA,"5664 Jonesboro Rd, Lake City, GA, USA",30260,True,33.6002627,-84.3369498
01100488,Kroger - Ripplewater Village,00488,KROGER,11,1160 Moreland Ave SE,Atlanta,GA,"1160 Moreland Ave SE, Atlanta, GA, USA",30316,True,33.7223563,-84.3477965
01100461,Kroger - Edgewood,00461,KROGER,11,1225 Caroline St NE,Atlanta,GA,"1225 Caroline St NE, Atlanta, GA, USA",30307,True,33.756145,-84.34807359999999
01100373,Kroger - Crossroads South,00373,KROGER,11,8059 Tara Blvd,Jonesboro,GA,"8059 Tara Blvd, Jonesboro, GA, USA",30236,True,33.5342981,-84.36652699999999
01100413,Kroger - Lovejoy Village,00413,KROGER,11,10375 Tara Blvd,Jonesboro,GA,"10375 Tara Blvd, Jonesboro, GA, USA",30236,True,33.4723001,-84.3385933
01100672,Kroger - Glenwood Kroger,00672,KROGER,11,800 Glenwood Ave SE,Atlanta,GA,"800 Glenwood Ave SE, Atlanta, GA, USA",30316,True,33.7423496,-84.3601955
01100655,Kroger - Sage Hill,00655,KROGER,11,1799 Briarcliff Rd NE,Atlanta,GA,"1799 Briarcliff Rd NE, Atlanta, GA, USA",30306,True,33.8042507,-84.3358403
01100695,Kroger - Ponce,00695,KROGER,11,725 Ponce de Leon Ave NE,Atlanta,GA,"725 Ponce de Leon Ave NE, Atlanta, GA, USA",30306,True,33.7717048,-84.36352029999999
01100364,Kroger - Metropolitan Citi-Center,00364,KROGER,11,2685 Metropolitan Pkwy SW,Atlanta,GA,"2685 Metropolitan Pkwy SW, Atlanta, GA, USA",30315,True,33.68245539999999,-84.4084002
01100319,Kroger - Merchants Square,00319,KROGER,11,7125 Highway 85,Riverdale,GA,"7125 Highway 85, Riverdale, GA, USA",30274,True,33.5609479,-84.4152217
01100298,Kroger - Ansley Mall,00298,KROGER,11,1700 Monroe Dr NE,Atlanta,GA,"1700 Monroe Dr NE, Atlanta, GA, USA",30324,True,33.8007564,-84.3728392
01100626,Kroger - Lindberg,00626,KROGER,11,2452 Morosgo Way NE,Atlanta,GA,"2452 Morosgo Way NE, Atlanta, GA, USA",30324,True,33.8227125,-84.36586989999999
01100412,Kroger - Cascade-Citi Center,00412,KROGER,11,590 Cascade Ave SW,Atlanta,GA,"590 Cascade Ave SW, Atlanta, GA, USA",30310,True,33.7378085,-84.4331505
01100346,Kroger - Howell Mill Square,00346,KROGER,11,1715 Howell Mill Rd NW,Atlanta,GA,"1715 Howell Mill Rd NW, Atlanta, GA, USA",30318,True,33.8011648,-84.4143189
01100471,Kroger - Old National,00471,KROGER,11,6055 Old National Hwy,College Park,GA,"6055 Old National Hwy, College Park, GA, USA",30349,True,33.5902583,-84.4705862
01100315,Kroger - Banks Crossing,00315,KROGER,11,134 Banks Xing,Fayetteville,GA,"134 Banks Xing, Fayetteville, GA, USA",30214,True,33.4689626,-84.4470803
01100462,Kroger - Greenbriar Crossing,00462,KROGER,11,3030 Headland Dr SW,Atlanta,GA,"3030 Headland Dr SW, Atlanta, GA, USA",30311,True,33.6892022,-84.48804310000001
01100490,Kroger - Fayetteville Town Center,00490,KROGER,11,805 Glynn St S Ste 117,Fayetteville,GA,"805 Glynn St S Ste 117, Fayetteville, GA, USA",30214,True,33.432739,-84.4586132
01100465,Kroger - Cascade Corners,00465,KROGER,11,3425 Cascade Rd SW,Atlanta,GA,"3425 Cascade Rd SW, Atlanta, GA, USA",30311,True,33.7243034,-84.49911279999999
